Alblasserdam;XXX;alblasserdam;alblasserdam;20247;alblasserdam0;51.861;4.668;275;275
Someren;XXX;someren;someren;20214;someren0;51.364;5.697;276;276
Westerveld;XXX;westerveld;westerveld;19987;westerveld0;52.854;6.272;277;277
Druten;XXX;druten;druten;19748;druten0;51.87;5.608;278;278
Oirschot;XXX;oirschot;oirschot;19546;oirschot0;51.503;5.299;279;279
Midden Delfland;XXX;midden_delfland;midden_delfland;19422;midden_delfland0;51.951;4.298;280;280
Heerde;XXX;heerde;heerde;19305;heerde0;52.405;6.054;281;281
Bergeijk;XXX;bergeijk;bergeijk;19260;bergeijk0;51.307;5.361;282;282
Ommen;XXX;ommen;ommen;19249;ommen0;52.514;6.417;283;283
Dantumadiel;XXX;dantumadiel;dantumadeel;19138;dantumadiel0;53.27;5.985;284;284
Hardinxveld Giessendam;XXX;hardinxveld_giessendam;hardinxveld_giessendam;19126;hardinxveld_giessendam0;51.837;4.827;285;285
Olst Wijhe;XXX;olst_wijhe;olst_wijhe;19001;olst_wijhe0;52.348;6.149;286;286
Enkhuizen;XXX;enkhuizen;enkhuizen;18843;enkhuizen0;52.712;5.273;287;287
Meerssen;XXX;meerssen;meerssen;18459;meerssen0;50.917;5.745;288;288
Son en Breugel;XXX;son_en_breugel;son_en_breugel;18130;son_en_breugel0;51.518;5.471;289;289
Staphorst;XXX;staphorst;staphorst;17973;staphorst0;52.633;6.192;290;290
Waalre;XXX;waalre;waalre;17894;waalre0;51.386;5.449;291;291
Gennep;XXX;gennep;gennep;17783;gennep0;51.701;5.993;292;292
Waterland;XXX;waterland;waterland;17547;waterland0;52.456;5.003;293;293
Nederweert;XXX;nederweert;nederweert;17516;nederweert0;51.293;5.793;294;294
Asten;XXX;asten;asten;17390;asten0;51.375;5.788;295;295
Zandvoort;XXX;zandvoort;zandvoort;17370;zandvoort0;52.356;4.543;296;296
Heeze Leende;XXX;heeze_leende;heeze_leende;17079;heeze_leende0;51.37;5.585;297;297
Heumen;XXX;heumen;heumen;16866;heumen0;51.783;5.845;298;298
Valkenburg aan de Geul;XXX;valkenburg_aan_de_geul;valkenburg_aan_de_geul;16460;valkenburg_aan_de_geul0;50.863;5.82;299;299
Wormerland;XXX;wormerland;wormerland;16421;wormerland0;52.497;4.859;300;300
Bunnik;XXX;bunnik;bunnik;16281;bunnik0;52.037;5.225;301;301
Beek;XXX;beek;beek;16245;beek0;50.933;5.811;302;302
